Id,Population
CL110,Italy_North_EarlyMedieval_Langobards_4
CL121,Italy_North_EarlyMedieval_Langobards_3
CL145,Italy_North_EarlyMedieval_Langobards_1_brother.CL146_son.CL151
CL146,Italy_North_EarlyMedieval_Langobards_1
CL151,Italy_North_EarlyMedieval_Langobards_1_mother.CL145_mother.CL146
CL23,Italy_North_EarlyMedieval_Langobards_2
CL25,Italy_North_EarlyMedieval_Langobards_3
CL30,Italy_North_EarlyMedieval_Langobards_3
CL31,Italy_North_EarlyMedieval_Langobards_contam
CL36,Italy_North_EarlyMedieval_Langobards_2
CL38,Italy_North_EarlyMedieval_Langobards_3
CL47,Italy_North_EarlyMedieval_Langobards_2
CL49,Italy_North_EarlyMedieval_Langobards_2
CL53,Italy_North_EarlyMedieval_Langobards_2
CL57,Italy_North_EarlyMedieval_Langobards_2
CL63,Italy_North_EarlyMedieval_Langobards_2
CL83,Italy_North_EarlyMedieval_Langobards_1_brother.CL84_son.CL87
CL84,Italy_North_EarlyMedieval_Langobards_1
CL87,Italy_North_EarlyMedieval_Langobards_1_mother.CL83_mother.CL84_daughter.CL102
CL92,Italy_North_EarlyMedieval_Langobards_1_son.CL93
CL93,Italy_North_EarlyMedieval_Langobards_1
CL94,Italy_North_EarlyMedieval_Langobards_2
CL97,Italy_North_EarlyMedieval_Langobards_1
SZ12,Hungary_Langobard
SZ13,Hungary_Langobard_son.SZ24_father.SZ7_brother.SZ22
SZ14,Hungary_Langobard
SZ16,Hungary_Langobard
SZ18,Hungary_Langobard_o2
SZ19,Hungary_Langobard_o1
SZ20,Hungary_Langobard_lc
SZ22,Hungary_Langobard_son.SZ24_brother.SZ22
SZ23,Hungary_Langobard
SZ24,Hungary_Langobard
SZ25,Hungary_Langobard
SZ27,Hungary_Langobard_o2
SZ28,Hungary_Langobard_o2
SZ30,Hungary_Langobard
SZ31,Hungary_Langobard_o1
SZ32,Hungary_Langobard_o1
SZ35,Hungary_Langobard_lc
SZ37,Hungary_Langobard_o1
SZ38,Hungary_Langobard
SZ40,Hungary_Langobard_o1
SZ41,Hungary_Langobard
SZ42,Hungary_Langobard
SZ44,Hungary_Langobard_lc
SZ6,Hungary_Langobard_o2_brother.SZ14_brother.SZ8
SZ7,Hungary_Langobard
SZ8,Hungary_Langobard_sister.SZ14_sister.SZ6
SZ9,Hungary_Langobard
SZ11.SG,Hungary_Langobard.SG
SZ15.SG,Hungary_Langobard.SG
SZ1.SG,Hungary_Avar_1.SG
SZ2.SG,Hungary_Langobard.SG
SZ36.SG,Hungary_Langobard_o1.SG
SZ3.SG,Hungary_Langobard.SG
SZ43.SG,Hungary_Langobard_o1.SG
SZ45.SG,Hungary_Langobard_o2.SG
SZ4.SG,Hungary_Langobard.SG
SZ5.SG,Hungary_Langobard.SG
IK002.SG,Japan_Jomon.SG
In661.WGC,Indonesia_LN_BA_IA.WGC
In662.SG,Indonesia_LN_BA_IA.SG
JHF05.SG,Malaysia_Jehai_dup.JHM06.SG
JHM06.SG,Malaysia_Jehai.SG
La364.SG,Laos_LN_BA.SG
La368.SG,Laos_Hoabinhian.SG
La727.WGC,Laos_BA.WGC
La898.SG,Laos_Unknown.SG
Ma554.WGC,Malaysia_historical.WGC
Ma555.SG,Malaysia_historical.SG
Ma911.WGC,Malaysia_Hoabinhian.WGC
Ma912.SG,Malaysia_LN.SG
Phl534.WGC,Philippines_RedSlippedPottery.WGC
Th519.SG,Thailand_IA.SG
Th521.SG,Thailand_IA.SG
Th530.SG,Thailand_IA.SG
Th531.WGC,Thailand_IA_1d.rel.Th530.WGC
Th703.WGC,Thailand_IA.WGC
Vt719.SG,Vietnam_historical.SG
Vt777.SG,Vietnam_LN.SG
Vt778.SG,Vietnam_LN.SG
Vt779.SG,Vietnam_BA_DongSonCulture.SG
Vt781.SG,Vietnam_BA_DongSonCulture.SG
Vt796.SG,Vietnam_BA_DongSonCulture.SG
Vt808.SG,Vietnam_BA_DongSonCulture.SG
Vt833.SG,Vietnam_LN.SG
Vt880.SG,Vietnam_LN_HaLongCulture.SG
chy001.SG,Russia_Late_Sarmatian.SG
chy002.SG,Russia_Late_Sarmatian.SG
cim357.SG,Moldova_Cimmerian.SG
cim358.SG,Moldova_Cimmerian.SG
cim359.SG,Moldova_Cimmerian.SG
kzb001.SG,Russia_Srubnaya_Alakul.SG
kzb002.SG,Russia_Srubnaya_Alakul.SG
kzb003.SG,Russia_Srubnaya_Alakul.SG
kzb004.SG,Russia_Srubnaya_Alakul.SG
kzb005.SG,Russia_Srubnaya_Alakul_brother.kzb008.SG
kzb006.SG,Russia_Srubnaya_Alakul.SG
kzb007.SG,Russia_Srubnaya_Alakul.SG
kzb008.SG,Russia_Srubnaya_Alakul.SG
kzb009.SG,Russia_Srubnaya_Alakul.SG
mur001.SG,Russia_Srubnaya_Alakul.SG
mur002.SG,Russia_Srubnaya_Alakul.SG
mur003.SG,Russia_Srubnaya_Alakul.SG
mur004.SG,Russia_Srubnaya_Alakul.SG
scy006.WGC,Ukraine_Scythian.WGC
scy009.SG,Ukraine_Scythian.SG
scy010.SG,Ukraine_Scythian.SG
scy011.SG,Ukraine_Scythian.SG
scy192.SG,Moldova_Glinoe_Scythian.SG
scy193.SG,Moldova_Glinoe_Scythian_o1.SG
scy197.SG,Moldova_Glinoe_Scythian.SG
scy300.SG,Moldova_Glinoe_Scythian.SG
scy301.SG,Moldova_Glinoe_Scythian.SG
scy303.SG,Moldova_Glinoe_Scythian_o2.SG
scy304.SG,Moldova_Glinoe_Scythian.SG
scy305.SG,Moldova_Glinoe_Scythian.SG
scy311.SG,Moldova_Glinoe_Scythian.SG
scy332.SG,Moldova_Glinoe_Scythian_o3_lc.SG
tem001.SG,Russia_Late_Sarmatian.SG
tem002.SG,Russia_Late_Sarmatian.SG
tem003.SG,Russia_Late_Sarmatian.SG
I3320_published,Spain_IA_published
I3321_published,Spain_IA_published
I4556_published,Spain_IA_published
I7427_published,Spain_Muslim_oAfrica_published
N17.SG,Poland_EBA.SG
N18.SG,Poland_TRB.SG
N19.SG,Poland_TRB_o.SG
N20.SG,Poland_TRB.SG
N22.SG,Poland_BKG_o2.SG
N25.SG,Poland_BKG.SG
N26.SG,Poland_BKG.SG
N27.SG,Poland_BKG.SG
N28.SG,Poland_BKG.SG
N31.SG,Poland_BKG.SG
N36.SG,Poland_BKG.SG
N38.SG,Poland_GAC.SG
N42.SG,Poland_BKG_o1.SG
N44.SG,Poland_CWC_3.SG
N45.SG,Poland_CWC_3.SG
N47.SG,Poland_CWC_1.SG
N49.SG,Poland_CWC_1.SG
I14037,Mongolia_LBA_Ulaanzukh_2
I13738,Bahamas_LongIsl_Ceramic
I13441,PuertoRico_CaboRojo11_Ceramic
I13737,Bahamas_LongIsl_Ceramic
I13739,Bahamas_LongIsl_Ceramic
I14194,Mongolia_EIA_8
I13323,PuertoRico_SantaElena_Ceramic
I13539,PuertoRico_Collores_Ceramic
I13538,PuertoRico_SantaElena_Ceramic
I13321,Bahamas_EleutheraIsl_Ceramic
I13540,PuertoRico_CanasColloresMonserrate_Ceramic
I13322,Bahamas_LongIsl_Ceramic
I13320,Bahamas_AbacoIsl_Ceramic
I13541,PuertoRico_CanasColloresMonserrate_Ceramic
I13318,Bahamas_CrookedIsl_Ceramic
I13319,Bahamas_CrookedIsl_Ceramic
I13326,PuertoRico_Monserrate_Ceramic
I13324,PuertoRico_SantaElena_Ceramic
I1584,Turkey_C
I13701,Mongolia_North_N_dup.I13179
I13692,Taiwan_Hanben_IA
I13695,Taiwan_Hanben_IA
I13694,Taiwan_Hanben_IA_lc
IL2.SG,Peru_RioUncallane_1800BP.SG
IL3.SG,Peru_RioUncallane_1600BP.SG
IL4.SG,Peru_RioUncallane_1600BP_o.SG
IL5.SG,Peru_RioUncallane_1600BP.SG
IL7.SG,Peru_RioUncallane_1600BP.SG
K1.SG,Peru_Kaillachuro_Unknown.SG
SMP5.SG,Peru_SoroMikayaPatjxa_6800BP.SG
19651.SG,Canada_BigBar_5700BP.SG
SA5832.SG,Chile_PuntaSantaAna_7300BP.SG
A460.SG,Chile_WesternArchipelago_Ayayema_5100BP.SG
Aconcagua.SG,Argentina_Aconcagua_Inca_500BP.SG
AHUR_2064.SG,USA_Nevada_SpiritCave_11000BP.SG
AHUR770c.SG,USA_Nevada_SpiritCave_11000BP.SG
Andaman.SG,Indian_GreatAndaman_100BP.SG
Lovelock1.SG,USA_Nevada_LovelockCave_1850BP.SG
Lovelock2.SG,USA_Nevada_LovelockCave_1850BP.SG
Lovelock3.SG,USA_Nevada_LovelockCave_600BP.SG
Lovelock4.SG,USA_Nevada_LovelockCave_1850BP.SG
Sumidouro4.SG,Brazil_Sumidouro_10100BP.SG
Sumidouro5.SG,Brazil_Sumidouro_10100BP.SG
Sumidouro6.SG,Brazil_Sumidouro_10100BP.SG
Sumidouro7.SG,Brazil_Sumidouro_10100BP.SG
Sumidouro8.SG,Brazil_Sumidouro_10100BP.SG
TrailCreek.SG,USA_Alaska_TrailCreek_9000BP.SG
I12533,Kenya_EarlyPastoralN
I8759_published,Kenya_PastoralN_published
I8904,Kenya_PastoralN_Nderit_possible
I8930_published,Kenya_Kansyore_published
I10758,Curacao_SantaCruz_Ceramic
I12534,Kenya_EarlyPastoralN
I12575,Haiti_Diale1_Ceramic
I8901,Kenya_IA_Pastoral_o
I8923,Kenya_PastoralN_Elmenteitan_o
I8931_published,Kenya_Kansyore_published
I13762,Tanzania_PN_IA_o
I6348,Mongolia_MBA_Munkhkhairkhan_1
I11698,Mongolia_North_N
I13768,Mongolia_LBA_CenterWest_4
I13982_published,Tanzania_PN_IA_published
I13977,Tanzania_PN
I13983_published,Tanzania_PN_IA_published
I14678,Italy_Sardinia_C_MonteClaro
I14308,Russia_MN_Boisman
I13970,Tanzania_PN_contam
I14676_published,Italy_Sardinia_C_MonteClaro_published
I13979,Tanzania_PN
I14307,Russia_MN_Boisman_1d.rel.I14308
I13978,Tanzania_PN
I13972,Tanzania_PN
I13980,Tanzania_PN
I14677,Italy_Sardinia_C_MonteClaro
I14675,Italy_Sardinia_C_MonteClaro
I13981,Tanzania_PN
I14922,Bahamas_AbacoIsl_Ceramic
I14921,Bahamas_EleutheraIsl_Ceramic
I14920,Bahamas_EleutheraIsl_Ceramic
I14923,Bahamas_AbacoIsl_Ceramic
I13959,Mongolia_LBA_MongunTaiga_1_lc
I13883,Japan_HG_Jomon
I13884,Japan_HG_Jomon
I13885,Japan_HG_Jomon
I13882,Japan_HG_Jomon
I13886,Japan_HG_Jomon
I13957,Mongolia_Chalcolithic_Afanasievo_2
I13964,Mongolia_LBA_Ulaanzukh_2
I13965,Mongolia_EIA_5
I13887,Japan_HG_Jomon_brother.I13886
I13963,Mongolia_EIA_SlabGrave_1
I14926,Taiwan_Hanben_IA_lc
I14925,Taiwan_Hanben_IA
I14875,Bahamas_AbacoIsl_Ceramic
I14879,Bahamas_SouthAndros_Ceramic
I14933,Taiwan_Hanben_IA
I14880,Bahamas_SouthAndros_Ceramic
I14928,Taiwan_Hanben_IA_lc
I14931,Taiwan_Hanben_IA
I14930,Taiwan_Hanben_IA_lc
I14878,Bahamas_EleutheraIsl_Ceramic
I14929,Taiwan_Hanben_IA
I15587,Dominican_LaCaleta_Ceramic
I14881,Bahamas_SouthAndros_Ceramic
I14934,Taiwan_Hanben_IA
I14876,Bahamas_EleutheraIsl_Ceramic
I14882,Bahamas_SouthAndros_Ceramic
I14927,Taiwan_Hanben_IA_lc
I14937,Taiwan_Hanben_IA
I14883,Bahamas_SouthAndros_Ceramic
I15682,Dominican_LaCaleta_Ceramic
I14772,Russia_MN_Boisman_son.I3356.son.I14819.brother.I14771.brother.I14773.brother.I14774
I14773,Russia_MN_Boisman_son.I3356.son.I14819.brother.I14772.brother.I14771.brother.I14774
I14774,Russia_MN_Boisman_son.I3356.son.I14819.brother.I14772.brother.I14771.brother.I14773
I14771,Russia_MN_Boisman_son.I3356.son.I14819.brother.I14772.brother.I14773.brother.I14774
I7805,Italy_Sicily_EBA
I14009,Chile_LIP_Pukara_700BP
I13721,Taiwan_Gongguan
I14000,Mongolia_North_N
I16170,Italy_Sardinia_MBA
I16178,Dominican_LaCaleta_Ceramic
I16173,Dominican_LaCaleta_Ceramic
I16175,Dominican_LaCaleta_Ceramic
I16176,Dominican_LaCaleta_Ceramic
I16165,Italy_Sardinia_N
I16181,Dominican_LaCaleta_Ceramic
I16172,Dominican_LaCaleta_Ceramic
I16174,Dominican_LaCaleta_Ceramic
I16163,Italy_Sardinia_IA_2
I16180,Dominican_LaCaleta_Ceramic
I16179,Dominican_LaCaleta_Ceramic
I16183,Italy_Sardinia_N
I16168,Italy_Sardinia_N
I16166,Italy_Sardinia_N
I16169,Italy_Sardinia_C
I16164,Italy_Sardinia_C
I16171,Dominican_LaCaleta_Ceramic
I15109,Dominican_Atajadizo_Ceramic
I15051,Dominican_LaCaleta_Ceramic
I15108,Dominican_Atajadizo_Ceramic
I15112,Dominican_Atajadizo_Ceramic
I15106,Dominican_Atajadizo_Ceramic
I15082,Dominican_LaCaleta_Ceramic
I15111,Dominican_Atajadizo_Ceramic
I15107,Dominican_Atajadizo_Ceramic
I15081,Dominican_LaCaleta_Ceramic
I15105,Dominican_Atajadizo_Ceramic
I14990,Dominican_EdilioCruz_Ceramic
I15050,Dominican_LaCaleta_Ceramic
I15667,Dominican_LaCaleta_Ceramic
I15674,Dominican_LaCaleta_Ceramic
I15594,Dominican_LaCaleta_Ceramic
I15597,Dominican_LaCaleta_Ceramic
I15596,Dominican_LaCaleta_Ceramic
I15600,Dominican_LaCaleta_Ceramic
I15679,Dominican_LaCaleta_Ceramic
I15599,Dominican_LaCaleta_Ceramic
I15666,Dominican_LaCaleta_Ceramic
I15593,Dominican_LaCaleta_Ceramic
I15590,Dominican_LaCaleta_Ceramic_brother.16687
I15678,Dominican_LaCaleta_Ceramic
I15591,Dominican_LaCaleta_Ceramic
I15676,Dominican_LaCaleta_Ceramic
I15668,Dominican_LaCaleta_Ceramic
I15677,Dominican_LaCaleta_Ceramic
I15602,Dominican_LaCaleta_Ceramic
I15675,Dominican_LaCaleta_Ceramic
I15665,Dominican_LaCaleta_Ceramic
I15671,Dominican_LaCaleta_Ceramic
I15601,Dominican_LaCaleta_Ceramic
I15604,Dominican_LaCaleta_Ceramic
I15592,Dominican_LaCaleta_Ceramic
I15598,Dominican_LaCaleta_Ceramic
I15595,Dominican_LaCaleta_Ceramic
I15943,Italy_Sardinia_N
I15971,Dominican_LaCaleta_Ceramic
I15941,Italy_Sardinia_C
I15947,Italy_Sardinia_N_contam
I15976,Dominican_LaCaleta_Ceramic
I15942,Italy_Sardinia_C
I15964,Dominican_LaCaleta_Ceramic
I15945,Italy_Sardinia_N
I15977,Dominican_LaCaleta_Ceramic
I15965,Dominican_LaCaleta_Ceramic
I15968,Dominican_LaCaleta_Ceramic
I15962,Dominican_LaCaleta_Ceramic
I15972,Dominican_LaCaleta_Ceramic
I15970,Dominican_LaCaleta_Ceramic
I15969,Dominican_LaCaleta_Ceramic
I15946,Italy_Sardinia_N
I15939,Italy_Sardinia_MBA_contam
I15966,Dominican_LaCaleta_Ceramic
I15978,Dominican_LaCaleta_Ceramic
I15975,Dominican_LaCaleta_Ceramic
I15940,Italy_Sardinia_C_oAfrican
I15963,Dominican_LaCaleta_Ceramic
MS10614.SG,Ibiza_Punic.SG
ARS001.A0101,Mongolia_LBA_Khovsgol_6
ARS002.B0101,Mongolia_LBA_Khovsgol_6
ARS003.B0101,Mongolia_LBA_Khovsgol_6
ARS004.A0101,Mongolia_LBA_Khovsgol_6
ARS005.A0101,Mongolia_LBA_Khovsgol_6
ARS006.A0101,Mongolia_LBA_Khovsgol_6
ARS007.B0101,Mongolia_LBA_Khovsgol_6
ARS008.A0101,Mongolia_LBA_Khovsgol_6
ARS009.A0101,Mongolia_LBA_Khovsgol_6
ARS011.A0101,Mongolia_LBA_Khovsgol_6
ARS012.A0101,Mongolia_LBA_Khovsgol_6
ARS013.A0101,Mongolia_LBA_Khovsgol_6
ARS014.B0101,Mongolia_LBA_Khovsgol_6
ARS015.A0101,Mongolia_LBA_Khovsgol_6
ARS016.A0101,Mongolia_LBA_Khovsgol_6
ARS017.A0101,Mongolia_LBA_Khovsgol_6
ARS018.A0101,Mongolia_LBA_Khovsgol_6
ARS024.A0101,Mongolia_LBA_Khovsgol_6
ARS025.A0101,Mongolia_LBA_Khovsgol_6
ARS026.A0101,Mongolia_LBA_Khovsgol_6
BAL003.A0101,Spain_UP_Azilian
BAL051_merged,Spain_UP_Azilian
CHA001_merged,Spain_EN
CHA002_merged,Spain_EN
CHA003_merged,Spain_EN
CHA004.A0102,Spain_EN
CMS001_merged,Portugal_Geometric_Mesolithic
ELT002_merged,Spain_MLN
ELT006_merged,Spain_MLN
FUC003_merged,Spain_EN
BAJ001_BAJ001.A0101,Jordan_Late_PPNB
KFH2_KFH002.A0101,Israel_Middle_Late_PPNB
ZBC_IPB001.B-C0101_Luk2-Pinarbasi,Turkey_Epipaleolithic
ZHAG_BON004.A0101_Luk10,Turkey_Central_N
ZHAJ_BON034.A0101_Luk9,Turkey_Central_N
ZHJ_BON024.A0101_Luk84,Turkey_Central_N
ZKO_BON001.A0101_Luk7,Turkey_Central_N
ZMOJ_BON014.A0101_Luk21,Turkey_Central_N
Goyet_final_provisional.SG,Goyet_Neanderthal.SG
Les_Cottes_final_provisional.SG,LesCottes_Neanderthal.SG
Mezmaiskaya1_final_provisional.SG,Mezmaiskaya1_Neanderthal.SG
Mezmaiskaya2_final_provisional.SG,Mezmaiskaya2_Neanderthal.SG
Spy_final_provisional.SG,Spy_Neanderthal.SG
VindijaG1_final_provisional.SG,VindijaG1_Neanderthal.SG
Chagyrskaya.SG,Chagyrskaya_Neanderthal.SG
I10871.DG,Cameroon_SMA.DG
I10871.SG,Cameroon_SMA.SG
I10873.SG,Cameroon_SMA.SG
I11974.SG,Chile_LosRieles_12000BP.SG
I14991,Dominican_LomaPerenal_Ceramic
I14994,Dominican_LosCorniel_Ceramic
I14819,Russia_MN_Boisman
I16687,Dominican_LaCaleta_Ceramic
DAV-A-8_38.SG,Iceland_Pre_Christian.SG
DAV-A-9_38.SG,Iceland_Pre_Christian.SG_son.DAV.A8.SG
DKS-A-1_38.SG,Iceland_Pre_Christian.SG
FOV-A-1_38.SG,Iceland_Early_Christian.SG
FSS-A-1_38.SG,Iceland_Pre_Christian.SG
GRS-A-1_38.SG,Iceland_Pre_Christian.SG
GTE-A-1_38.SG,Iceland_Pre_Christian.SG
HSJ-A-1_38.SG,Iceland_Pre_Christian.SG
KNS-A-1_38.SG,Iceland_Pre_Christian.SG
KOV-A-2_38.SG,Iceland_Early_Christian_o.SG
MKR-A-1_38.SG,Iceland_Pre_Christian.SG
NNM-A-1_38.SG,Iceland_Pre_Christian.SG
NTR-A-2_38.SG,Iceland_Pre_Christian.SG
ORE-A-1_38.SG,Iceland_Pre_Christian.SG
SBT-A-1_38.SG,Iceland_Pre_Christian.SG
SSG-A-2_38.SG,Iceland_Pre_Christian.SG
SSG-A-3_38.SG,Iceland_Pre_Christian.SG
SSG-A-4_38.SG,Iceland_Pre_Christian.SG
SSJ-A-2_38.SG,Iceland_Pre_Christian.SG
STT-A-2_38.SG,Iceland_Pre_Christian.SG
SVK-A-1_38.SG,Iceland_Pre_Christian.SG
TGS-A-1_38.SG,Iceland_Pre_Christian.SG
TSK-A-26_38.SG,Iceland_Early_Christian.SG
VDP-A-5_38.SG,Iceland_Pre_Christian.SG
VDP-A-6_38.SG,Iceland_Pre_Christian.SG
VDP-A-7_38.SG,Iceland_Pre_Christian.SG
YGS-B-2_38.SG,Iceland_Pre_Christian.SG
QED-12.SG,Lebanon_Roman.SG
QED-2.SG,Lebanon_Roman.SG
QED-4.SG,Lebanon_Roman.SG
QED-7.SG,Lebanon_Roman.SG
SI-38.SG,Lebanon_Medieval.SG
SI-39.SG,Lebanon_Medieval_o2.SG
SI-40.SG,Lebanon_Medieval_o5.SG
SI-41.SG,Lebanon_Medieval_o1.SG
SI-42.SG,Lebanon_Medieval.SG
SI-44.SG,Lebanon_Medieval_o3.SG
SI-45.SG,Lebanon_Medieval.SG
SI-47.SG,Lebanon_Medieval_o2.SG
SI-53.SG,Lebanon_Medieval_o4.SG
s19_0LS03_1.SG,Estonia_Medieval.SG
s19_0LS09_1.SG,Estonia_IA_lc.SG
s19_0LS10_1.SG,Estonia_IA.SG
s19_0LS11_1.SG,Estonia_BA.SG
s19_IIa_1.SG,Estonia_Medieval.SG
s19_IIf_1.SG,Estonia_Medieval.SG
s19_IIg_1.SG,Estonia_Medieval.SG
s19_IIIt_1.SG,Estonia_Medieval.SG
s19_ILS01_1.SG,Estonia_Medieval.SG
s19_IVLS09KT_1.SG,Estonia_Medieval.SG
s19_V10_2.SG,Estonia_IA.SG
s19_V11_1.SG,Estonia_IA.SG
s19_V12_1.SG,Estonia_IA.SG
s19_V14_2.SG,Estonia_BA.SG
s19_V16_1.SG,Estonia_BA.SG
s19_V7_1.SG,Estonia_IA.SG
s19_V8_1.SG,Estonia_IA_lc.SG
s19_V9_2.SG,Estonia_BA.SG
s19_VII15_1.SG,Russia_IA_Ingria.SG
s19_VII3_1.SG,Estonia_IA_lc.SG
s19_VII4_1.SG,Estonia_IA.SG
s19_VIII5_2.SG,Russia_IA_Ingria.SG
s19_VIII6_1.SG,Russia_IA_Ingria_lc.SG
s19_VIII7_1.SG,Russia_IA_Ingria.SG
s19_VIII8_1.SG,Russia_IA_Ingria.SG
s19_VIII9_1.SG,Russia_IA_Ingria.SG
s19_X02_1.SG,Estonia_BA.SG
s19_X04_1.SG,Estonia_IA.SG
s19_X05_1.SG,Estonia_BA.SG_1d.rel.s19_V14_2.SG
s19_X06_1.SG,Estonia_BA_lc.SG_1d.rel.s19_V14_2_lc.SG
s19_X07_1.SG,Estonia_BA_lc.SG
s19_X08_1.SG,Estonia_BA.SG
s19_X09_1.SG,Estonia_BA_o.SG
s19_X10_1.SG,Estonia_BA.SG
s19_X11_1.SG,Estonia_BA.SG
s19_X12_1.SG,Estonia_BA.SG
s19_X13_1.SG,Estonia_BA_lc.SG_1d.rel.s19_X14_1_lc.SG
s19_X14_1.SG,Estonia_BA.SG
s19_X15_2.SG,Estonia_BA.SG
s19_X16_1.SG,Estonia_BA.SG
s19_X17_2.SG,Estonia_BA.SG
s19_X19_1.SG,Estonia_BA_lc.SG
s19_X20_1.SG,Estonia_BA.SG
RISE1159.SG,Poland_Koszyce_GAC.SG
RISE1160.SG,Poland_Koszyce_GAC.SG_son.RISE1159.SG.son.RISE1168.SG
RISE1161.SG,Poland_Koszyce_GAC.SG
RISE1162.SG,Poland_Koszyce_GAC.SG_daughter.RISE1170.SG.sister.RISE1164.SG
RISE1163.SG,Poland_Koszyce_GAC.SG
RISE1164.SG,Poland_Koszyce_GAC.SG_son.RISE1170.SG.brother.RISE1164.SG
RISE1165.SG,Poland_Koszyce_GAC.SG
RISE1166.SG,Poland_Koszyce_GAC.SG
RISE1167.SG,Poland_Koszyce_GAC.SG_daughter.RISE1166.SG.sister.RISE1171.SG
RISE1168.SG,Poland_Koszyce_GAC.SG_brother.RISE1169.SG.brother.RISE1173.SG.brother.RISE1163.SG
RISE1169.SG,Poland_Koszyce_GAC.SG_brother.RISE1168.SG.brother.RISE1173.SG.brother.RISE1163.SG
RISE1170.SG,Poland_Koszyce_GAC.SG
RISE1171.SG,Poland_Koszyce_GAC.SG_son.RISE1166.SG.brother.RISE1167.SG
RISE1172.SG,Poland_Koszyce_GAC.SG_mother.RISE1163.SG.mother.RISE1173.SG
RISE1173.SG,Poland_Koszyce_GAC.SG_brother.RISE1169.SG.brother.RISE1168.SG.brother.RISE1163.SG
RISE1241.SG,Poland_Sandomierz_GAC.SG
RISE1243.SG,Poland_Ksiaznice_GAC.SG_mother.or.daughter.RISE1249.SG
RISE1246.SG,Poland_Ksiaznice_GAC.SG
RISE1247.SG,Poland_Ksiaznice_GAC.SG_mother.or.daughter.RISE1248.SG
RISE1248.SG,Poland_Ksiaznice_GAC.SG
RISE1249.SG,Poland_Ksiaznice_GAC.SG
RISE1250.SG,Poland_Sandomierz_GAC.SG
RISE1252.SG,Poland_Mierzanowice_GAC.SG
RISE1254.SG,Poland_Wilczyce_GAC.SG
COV20126.SG,Spain_BA.SG
LD1174.SG,Spain_MN.SG
LD270.SG,Portugal_MN.SG
LU339.SG,Portugal_MN.SG
BOO001.A0101,Russia_Bolshoy
BOO002.A0101,Russia_Bolshoy
BOO003.A0101,Russia_Bolshoy
BOO004.A0101,Russia_Bolshoy
BOO005.A0101,Russia_Bolshoy
BOO006.A0101,Russia_Bolshoy
CHV001.A0101,Russia_Chalmny_Varre
CHV002.A0101,Russia_Chalmny_Varre
JK1963,Finland_Levanluhta
JK1967,Finland_Levanluhta_lc
JK1968,Finland_Levanluhta
JK1970,Finland_Levanluhta
JK2065,Finland_Levanluhta_B
JK2066,Finland_Levanluhta_B_lc
JK2067,Finland_Levanluhta_B_lc
Saami.SG,Finland_Saami_Modern.SG
IO2,Bolivia_MH_Iroco_1050BP
MIS3,Bolivia_MH_Miraflores
MIS5,Bolivia_MH_Miraflores
MIS7,Bolivia_MiraFlores_MH
ans003.SG,Sweden_Ansarve_Megalithic.SG
ans005.SG,Sweden_Ansarve_Megalithic.SG
ans008.SG,Sweden_Ansarve_Megalithic.SG
ans014.SG,Sweden_Ansarve_Megalithic.SG
ans016.SG,Sweden_Ansarve_Megalithic.SG
ans017.SG,Sweden_Ansarve_Megalithic.SG
bal004.SG,Scotland_Megalithic.SG
car004-ALL_DATA.SG,Ireland_Megalithic.SG
kol2BE.SG,Czech_Megalithic.SG
kol6-ALL_DATA.SG,Czech_Megalithic.SG
lai001.SG,Scotland_Megalithic.SG
mid001.SG,Scotland_Megalithic.SG
mid002.SG,Scotland_Megalithic.SG
prs002-ALL_DATA.SG,Ireland_Megalithic.SG
prs003-ALL_DATA.SG,Ireland_Megalithic.SG
prs006-ALL_DATA.SG,Ireland_Megalithic.SG
prs009-ALL_DATA.SG,Ireland_Megalithic.SG
prs010-ALL_DATA.SG,Ireland_Megalithic.SG
prs012-ALL_DATA.SG,Ireland_Megalithic.SG
prs013-ALL_DATA.SG,Ireland_Megalithic.SG
prs016-ALL_DATA.SG,Ireland_Megalithic.SG
prs017-ALL_DATA.SG,Ireland_Megalithic.SG_father.prs002-ALL_DATA.SG
prs018-ALL_DATA.SG,Ireland_Megalithic.SG
ARM001,Armenia_Caucasus_EBA_KuraAraxes
ARM002,Armenia_Caucasus_KuraAraxes
ARM003,Armenia_Caucasus_KuraAraxes_dup.ARM002
AY2001,Russia_Steppe_Maikop_o2
AY2003,Russia_Steppe_Maikop
BU2001,Russia_North_Caucasus
GW1001,Russia_North_Caucasus
I1720,Russia_Caucasus_Maikop
I1722,Russia_Caucasus_Eneolithic_sibling.I2055_sibling.I2056
I1723,Russia_North_Caucasus
I2051,Russia_Caucasus_LBA_Dolmen
I2055,Russia_Caucasus_Eneolithic_sibling.I2056_sibling.I1722
I2056,Russia_Caucasus_Eneolithic
I6266,Russia_Caucasus_Maikop_Novosvobodnaya
I6267,Russia_Caucasus_Maikop_Novosvobodnaya
I6268,Russia_Caucasus_Maikop_Novosvobodnaya
I6272,Russia_Caucasus_Maikop_Novosvobodnaya
IV3002,Russia_Steppe_Maikop_o
KBD001,Russia_North_Caucasus_MBA
KBD002,Russia_North_Caucasus_MBA_rel.KBD001
KDC001,Russia_North_Caucasus_MBA
KDC002,Russia_North_Caucasus_MBA
LYG001,Russia_North_Caucasus
MK3003,Russia_Steppe_Catacomb
MK5001,Russia_Caucasus_LateMaikop_rel.MK5004
MK5004,Russia_Caucasus_LateMaikop
